Topic ID,Title,Fancy Title,Slug,Posts Count,Reply Count,Highest Post Number,Image URL,Created At,Last Posted At,Views,Like Count,Pinned,Unpinned,Closed,Visible,Tags,Last Poster Username,Category ID,posters,Original Poster ID
19817,Discussion: Reframing Incentives on Arbitrum,Discussion: Reframing Incentives on Arbitrum,discussion-reframing-incentives-on-arbitrum,3,0,3,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/c/cb39c40d55b1ed7e1f0066897195ed957555da53_2_1024x416.png,2023-11-30 01:35:41,2023-12-04 18:37:02,971,32,False,,False,True,[],brisket,11,"[{'extras': None, 'description': 'Original Poster', 'user_id': 336, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7308, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12550, 'primary_group_id': None, 'flair_group_id': None}]",336
19621,Welcome to the Arbitrum Citizens Retrofunding Round 1⛄,Welcome to the Arbitrum Citizens Retrofunding Round 1⛄,welcome-to-the-arbitrum-citizens-retrofunding-round-1,3,0,3,,2023-11-17 14:52:52,2023-11-20 16:31:40,788,7,False,,False,True,"['governance', 'aip']",feems,11,"[{'extras': None, 'description': 'Original Poster', 'user_id': 9286, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11579, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12801, 'primary_group_id': None, 'flair_group_id': None}]",9286
18800,Extension of Arbitrum’s Short-Term Incentive Program,Extension of Arbitrum’s Short-Term Incentive Program,extension-of-arbitrum-s-short-term-incentive-program,100,54,110,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/3/3ccfc6efad49c3e499e5290f826285a3d78c2e9d.png,2023-10-12 18:11:56,2023-11-09 23:05:18,9552,808,False,,False,True,[],SavvyDAO,11,"[{'extras': None, 'description': 'Original Poster', 'user_id': 11269, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7486, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13112, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12440, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13491, 'primary_group_id': None, 'flair_group_id': None}]",11269
19219,The Arbitrum on Gitcoin program results :blue_heart:,The Arbitrum on Gitcoin program results :blue_heart:,the-arbitrum-on-gitcoin-program-results,6,3,6,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/8/898f7c556b0375fe416e3686e84e852154860d2f_2_1024x633.png,2023-10-27 21:56:29,2023-11-05 19:09:58,1172,21,False,,False,True,[],Blueweb,11,"[{'extras': None, 'description': 'Original Poster', 'user_id': 9286, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12648, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12048, 'primary_group_id': None, 'flair_group_id': None}]",9286
19101,[Proposal] - Grants: SpecOps Roundtable,[Proposal] - Grants: SpecOps Roundtable,proposal-grants-specops-roundtable,12,4,12,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/7/7ee4f60c61fb75d93bbf7d002f60b52f6cee0d31_2_1024x576.jpeg,2023-10-23 03:18:07,2023-10-31 05:37:16,1305,41,False,,False,True,"['proposal', 'aip']",dk3,11,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 7486, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 336, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7277, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13869, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13874, 'primary_group_id': None, 'flair_group_id': None}]",7486
18995,The Arbitrum on Gitcoin Grant Dispute #1: NFTEarth,The Arbitrum on Gitcoin Grant Dispute #1: NFTEarth,the-arbitrum-on-gitcoin-grant-dispute-1-nftearth,9,3,9,,2023-10-17 15:58:23,2023-10-30 22:15:24,1635,49,False,,False,True,[],GrantScams,11,"[{'extras': None, 'description': 'Original Poster', 'user_id': 9286, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12703, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 2073, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7308, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12734, 'primary_group_id': None, 'flair_group_id': None}]",9286
19077,Reflections on the Short-Term Incentive Program,Reflections on the Short-Term Incentive Program,reflections-on-the-short-term-incentive-program,4,0,4,,2023-10-20 19:00:27,2023-10-22 21:21:40,914,27,False,,False,True,[],maxlomu,11,"[{'extras': None, 'description': 'Original Poster', 'user_id': 7988, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11957, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7486, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 8115, 'primary_group_id': None, 'flair_group_id': None}]",7988
18883,Proposal to consider pro rata distribution of funds in the future instead of all or nothing cut-off,Proposal to consider pro rata distribution of funds in the future instead of all or nothing cut-off,proposal-to-consider-pro-rata-distribution-of-funds-in-the-future-instead-of-all-or-nothing-cut-off,4,1,4,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/3/360b24e0a276dfe0bcba3ed54a5f2d74471ff89a_2_691x1024.png,2023-10-13 23:34:12,2023-10-20 08:11:48,818,16,False,,False,True,['proposal'],JoePadawan1,11,"[{'extras': None, 'description': 'Original Poster', 'user_id': 13200, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12905, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12735, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13793, 'primary_group_id': None, 'flair_group_id': None}]",13200
18987, Delegate Violations: Investigation Into disruptionjoe.eth to Determine Suitability for Managing Grant Program, Delegate Violations: Investigation Into disruptionjoe.eth to Determine Suitability for Managing Grant Program,delegate-violations-investigation-into-disruptionjoe-eth-to-determine-suitability-for-managing-grant-program,19,10,20,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/b/b2b78f3e2758ac4c2e76ebb58822e8292afc4cea_2_1024x394.png,2023-10-17 10:43:58,2023-10-18 13:50:26,1567,95,False,,False,True,"['proposal', 'governance', 'delegation']",wyotechgov,11,"[{'extras': None, 'description': 'Original Poster', 'user_id': 12703, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10298, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12717, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7308, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13783, 'primary_group_id': None, 'flair_group_id': None}]",12703
18764,Grant Application Form Should Note Max. Character Count? ,Grant Application Form Should Note Max. Character Count? ,grant-application-form-should-note-max-character-count,3,1,3,,2023-10-12 10:47:25,2023-10-12 11:15:11,602,3,False,,False,True,[],AssetBackedNFTs,11,"[{'extras': 'latest', 'description': 'Original Poster, Most Recent Poster', 'user_id': 583, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10318, 'primary_group_id': None, 'flair_group_id': None}]",583
18184,Suggestion on sharing grants proportionally in the future,Suggestion on sharing grants proportionally in the future,suggestion-on-sharing-grants-proportionally-in-the-future,4,0,4,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/original/2X/3/37ca64822b9e0df1eaf13ea9e077c1b412d42de6.png,2023-10-04 07:50:22,2023-10-12 02:27:49,698,21,False,,False,True,[],sahijeevan,11,"[{'extras': None, 'description': 'Original Poster', 'user_id': 12436, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12854, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 11824, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12648, 'primary_group_id': None, 'flair_group_id': None}]",12436
18576,Grants Cover Crowdfund Marketing Costs?,Grants Cover Crowdfund Marketing Costs?,grants-cover-crowdfund-marketing-costs,2,0,2,,2023-10-10 11:10:34,2023-10-11 15:03:20,559,5,False,,False,True,[],sahijeevan,11,"[{'extras': None, 'description': 'Original Poster', 'user_id': 583, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12648, 'primary_group_id': None, 'flair_group_id': None}]",583
17816,Should large players side step the STIP program?,Should large players side step the STIP program?,should-large-players-side-step-the-stip-program,11,2,11,,2023-09-29 12:16:05,2023-10-05 02:39:14,670,42,False,,False,True,[],543,11,"[{'extras': None, 'description': 'Original Poster', 'user_id': 11437, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 13258, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12143, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12436, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 13073, 'primary_group_id': None, 'flair_group_id': None}]",11437
18252,Grant submission to integrate TBY's - Commercial Debt Token with US Treasury Bills as underline on Arbitrum,Grant submission to integrate TBY&rsquo;s - Commercial Debt Token with US Treasury Bills as underline on Arbitrum,grant-submission-to-integrate-tbys-commercial-debt-token-with-us-treasury-bills-as-underline-on-arbitrum,1,0,1,,2023-10-05 01:40:38,2023-10-05 01:40:38,297,1,False,,False,True,[],blarthy,11,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 13404, 'primary_group_id': None, 'flair_group_id': None}]",13404
16980,Arbitrum GovMonth Week 4: Vote for your favorite projects!  ,Arbitrum GovMonth Week 4: Vote for your favorite projects!  ,arbitrum-govmonth-week-4-vote-for-your-favorite-projects,3,0,3,,2023-09-25 15:34:43,2023-09-29 14:56:23,388,11,False,,False,True,['governance'],feems,11,"[{'extras': None, 'description': 'Original Poster', 'user_id': 11579, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 1761, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12801, 'primary_group_id': None, 'flair_group_id': None}]",11579
17639,Clarification - Assignment rules for STIP due requests exceeding budget,Clarification - Assignment rules for STIP due requests exceeding budget,clarification-assignment-rules-for-stip-due-requests-exceeding-budget,1,0,1,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/e/e450063dff5cdc0a23b62ed580b075fbaf0d67fa_2_1024x259.png,2023-09-28 11:11:39,2023-09-28 11:11:39,470,8,False,,False,True,[],JoJo,11,"[{'extras': 'latest single', 'description': 'Original Poster, Most Recent Poster', 'user_id': 11975, 'primary_group_id': None, 'flair_group_id': None}]",11975
17494,Short Term Incentive Program spreadsheet of submissions,Short Term Incentive Program spreadsheet of submissions,short-term-incentive-program-spreadsheet-of-submissions,2,0,2,,2023-09-28 00:51:14,2023-09-28 08:04:54,386,6,False,,False,True,[],Sinkas,11,"[{'extras': None, 'description': 'Original Poster', 'user_id': 11927, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12026, 'primary_group_id': None, 'flair_group_id': None}]",11927
16488,Arbitrum GovMonth Week 3: Your build matters!,Arbitrum GovMonth Week 3: Your build matters!,arbitrum-govmonth-week-3-your-build-matters,2,0,2,https://global.discourse-cdn.com/standard17/uploads/arbitrum1/optimized/2X/2/26da02223a023fab794a6db6ce7fdc763b46bc4c_2_1024x575.jpeg,2023-09-18 18:32:26,2023-09-23 10:47:07,337,10,False,,False,True,['governance'],feems,11,"[{'extras': None, 'description': 'Original Poster', 'user_id': 11579, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 12801, 'primary_group_id': None, 'flair_group_id': None}]",11579
15927,Arbitrum Domain Round Launched on Gitcoin Grants! ,Arbitrum Domain Round Launched on Gitcoin Grants! ,arbitrum-domain-round-launched-on-gitcoin-grants,8,3,8,,2023-08-18 12:50:58,2023-08-28 11:42:14,1125,34,False,,False,True,['governance'],ZER8,11,"[{'extras': None, 'description': 'Original Poster', 'user_id': 11579, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 12268, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 10266, 'primary_group_id': None, 'flair_group_id': None}, {'extras': None, 'description': 'Frequent Poster', 'user_id': 7308, 'primary_group_id': None, 'flair_group_id': None}, {'extras': 'latest', 'description': 'Most Recent Poster', 'user_id': 9286, 'primary_group_id': None, 'flair_group_id': None}]",11579
